id,Gene name,strength,eigenvector,close,betweenness,community,core4854,core6920,core7464
AGAP000493,,0.67,8.04E-08,0.14266836,0,7,,,
AGAP000494,,1.35,1.44E-06,0.169413893,5.90E-07,6,,,
AGAP000495,,17.86,0.000291103,0.231681144,0.000271456,4,,,
AGAP000496,,143.09,0.000594274,0.22829247,0.000296098,1,core4854,,
AGAP000497,,6.75,1.89E-05,0.195302266,1.62E-06,8,,,
AGAP000498,,68.18,0.0116602,0.243277261,5.17E-05,5,core4854,,
AGAP000499,,45.92,0.001019591,0.223914268,0.000253796,4,,,
AGAP000500,Cpr,37.15,0.01292335,0.225291013,2.91E-06,3,,,
AGAP000504,,65.02,0.005919292,0.236329663,5.56E-05,4,,,
AGAP000506,ABCG2,19.81,0.000208999,0.209528026,4.34E-05,6,,,
AGAP000507,,4.1,2.07E-05,0.200473187,3.46E-06,1,,,
AGAP000508,mRpL22,140.25,0.001201653,0.237843673,0.000777133,1,,,
AGAP000509,,6.12,1.83E-05,0.184372679,7.05E-07,2,,,
AGAP000512,,87.35,0.025567662,0.240546942,6.97E-06,3,core4854,,
AGAP000513,,6.31,3.98E-05,0.196752301,5.99E-06,1,,,
AGAP000514,,65.84,0.000761068,0.240445885,0.000168824,4,,,
AGAP000515,,27.96,8.31E-05,0.211258541,0.000101576,1,,,
AGAP000516,,4.77,8.23E-06,0.195843852,4.31E-06,1,,,
AGAP000519,,59.73,0.000706167,0.218278626,9.21E-05,6,,,
AGAP000520,,24.08,0.000736099,0.221451323,1.91E-05,6,,,
AGAP000521,,6.24,0.000504837,0.209730749,2.16E-06,2,,,
AGAP000522,,9.44,0.00171976,0.20817214,2.59E-07,3,,,
AGAP000523,ATPsynC,42.14,0.003621453,0.219281629,0.000229877,5,,,
AGAP000526,,21.38,0.001462726,0.228155212,1.17E-05,4,,,
AGAP000528,,9.57,0.000244625,0.228289359,4.58E-05,4,,,
AGAP000529,Vps16A,9.78,0.000159754,0.215272508,0.000144176,1,,,
AGAP000530,,22.35,0.000464364,0.220719631,5.21E-05,4,,,
AGAP000531,,17.19,5.20E-05,0.206878364,2.10E-05,1,,,
AGAP000532,,1.35,4.28E-05,0.198038866,0,1,,,
AGAP000533,,0.68,1.25E-07,0.148764252,0,1,,,
AGAP000534,,2.02,9.36E-06,0.189880529,0,1,,,
AGAP000535,,2.19,4.33E-08,0.151959583,8.13E-06,9,,,
AGAP000536,PGRPS1,5.61,9.76E-05,0.208946803,0,1,,,
AGAP000537,,9.65,0.000145313,0.208496388,2.65E-05,2,,,
AGAP000538,TWDL9,7.67,8.62E-05,0.185036368,1.19E-06,13,,,
AGAP000539,,48.62,0.006543959,0.22988249,1.63E-05,2,,,
AGAP000540,,35.97,0.001757395,0.221428021,6.61E-06,2,,,
AGAP000541,RpS15a-1,182.12,0.026636243,0.263025341,0.001245109,5,core4854,core6920,core7464
AGAP000543,,12.57,0.000142461,0.212577903,0,1,,,
AGAP000544,,8.43,7.61E-05,0.215180904,1.74E-06,1,,,
AGAP000545,,18.33,0.000200685,0.221896648,0.000176359,1,,,
AGAP000546,,88.07,0.006060544,0.234173441,3.05E-06,5,core4854,,
AGAP000547,,14.01,3.61E-05,0.210476294,4.87E-05,1,,,
AGAP000548,SG1b,19.48,8.83E-07,0.176881505,7.85E-05,15,,,
AGAP000549,,6.84,0.002706944,0.214047996,0.000163969,3,,,
AGAP000550,,2.73,1.50E-06,0.157528996,0,9,,,
AGAP000551,,1.36,1.27E-06,0.167371855,0,1,,,
AGAP000552,,12.4,0.000146778,0.22105249,2.40E-05,1,,,
AGAP000553,white,2.1,1.07E-06,0.167831853,1.86E-05,16,,,
AGAP000554,,26.28,0.000269715,0.225746356,9.70E-06,1,,,
AGAP000555,mal,52.56,0.001271178,0.253571039,0.001717892,5,,,
AGAP000556,,19.21,0.000247262,0.219783972,0.000133457,1,,,
AGAP000558,,0.66,3.46E-05,0.183690381,0,4,,,
AGAP000559,,13.9,0.000204938,0.233359188,0.001120492,1,,,
AGAP000560,,5.05,0.000100747,0.211432778,0,1,,,
AGAP000561,,35.2,0.00196029,0.224429223,0.000135198,4,,,
AGAP000562,,102.63,0.01961723,0.243155141,4.28E-05,4,core4854,,
AGAP000563,,6.27,7.82E-06,0.192510073,2.77E-05,1,,,
AGAP000564,,2.11,2.18E-06,0.182897409,1.53E-06,1,,,
AGAP000565,TRXR,28.33,0.005896016,0.240219758,7.96E-06,5,,,
AGAP000566,,12.97,0.000299613,0.217010766,7.41E-05,4,,,
AGAP000567,,16.12,0.000583985,0.217137781,0.000160121,4,,,
AGAP000569,,17.6,0.000631058,0.209826294,1.01E-05,2,,,
AGAP000570,,33.03,3.49E-06,0.185374914,0,9,,,
AGAP000572,CLIPC10,3.34,5.87E-05,0.200547759,1.44E-08,1,,,
AGAP000573,CLIPC4,3.5,1.05E-05,0.17829391,2.09E-06,7,,,
AGAP000574,,0.7,1.09E-06,0.171944581,0,1,,,
AGAP000575,,7.44,3.84E-05,0.197956487,3.53E-05,8,,,
AGAP000576,,4.15,3.89E-06,0.186741192,2.66E-05,1,,,
AGAP000577,,2.79,0.001109648,0.207551872,0,3,,,
AGAP000578,,28.45,0.000375634,0.224314919,6.97E-05,1,,,
AGAP000579,,12.54,0.00033373,0.200129951,0.000558968,10,,,
AGAP000585,,10.25,0.000151556,0.213804601,1.58E-05,6,,,
AGAP000586,,15.57,0.000357602,0.20670688,9.50E-06,5,,,
AGAP000587,,10.47,0.000773112,0.204590602,2.52E-07,2,,,
AGAP000588,,0.7,1.13E-06,0.161300402,0,4,,,
AGAP000589,,13.96,0.000110133,0.221233592,6.29E-05,1,,,
AGAP000591,,0.69,1.43E-05,0.166871732,0,13,,,
AGAP000592,,26.17,0.005858075,0.222149213,2.00E-05,3,,,
AGAP000594,,9.02,3.81E-05,0.20512432,0.00027406,2,,,
AGAP000596,,2.11,4.14E-06,0.177182439,9.06E-07,4,,,
AGAP000597,,30.14,0.000280578,0.223333078,6.46E-06,1,,,
AGAP000598,,66.01,0.001438338,0.235462191,0.000152487,5,,,
AGAP000599,,4.15,1.11E-05,0.194647795,5.75E-08,12,,,
AGAP000601,,0.7,3.52E-06,0.180793328,0,1,,,
AGAP000602,Vps15,2.71,4.17E-06,0.183996332,0.000282888,7,,,
AGAP000603,,23.05,0.000143102,0.216665945,0.000645386,9,,,
AGAP000604,,13.7,2.06E-06,0.180762474,1.08E-06,9,,,
AGAP000605,,39.69,6.84E-06,0.193554019,2.10E-05,9,,,
AGAP000606,GPRNNA19,29.57,0.00036577,0.220166111,0.000236453,6,,,
AGAP000607,SG1c,15.44,2.94E-07,0.167194926,4.98E-06,15,,,
AGAP000609,SG1e,14.04,3.30E-07,0.172320842,2.05E-05,15,,,
AGAP000610,SG1f,12.22,2.22E-07,0.165181097,0,15,,,
AGAP000611,SG1d,16.74,7.88E-07,0.177221212,2.71E-05,15,,,
AGAP000612,SG1,17.64,7.58E-07,0.174745874,6.75E-05,15,,,
AGAP000614,,2.08,9.61E-06,0.176308155,0,2,,,
AGAP000615,,42.43,0.000330829,0.225497881,0.000196537,1,,,
AGAP000616,Rpt5,6.85,0.000217155,0.211058178,2.30E-06,4,,,
AGAP000617,,8.93,0.000155628,0.205085088,2.31E-06,5,,,
AGAP000618,,213.1,0.012631836,0.244626078,0.001000446,5,core4854,core6920,core7464
AGAP000619,,3.35,5.26E-06,0.168525482,4.91E-06,4,,,
AGAP000620,,1.34,2.90E-05,0.189137154,0,6,,,
AGAP000621,,23.64,0.001032142,0.193822004,7.26E-07,13,,,
AGAP000622,,6.15,4.01E-05,0.211095527,5.47E-05,4,,,
AGAP000624,,14.67,0.000302935,0.235748373,4.94E-05,1,,,
AGAP000625,Vps4,0.72,2.87E-07,0.155381394,0,5,,,
AGAP000626,,17.31,0.000762718,0.218431693,6.89E-06,4,,,
AGAP000627,,54.13,0.015213051,0.228008645,1.64E-06,3,,,
AGAP000628,,4.85,0.000106031,0.186991734,4.20E-06,3,,,
AGAP000630,,31.52,0.003206167,0.227902162,3.25E-05,4,,,
AGAP000631,,38.68,0.000372889,0.23519538,0.00154445,2,,,
AGAP000633,,5.73,0.000125818,0.214604958,8.38E-07,1,,,
AGAP000634,,26.02,0.000192179,0.217165691,1.37E-05,4,,,
AGAP000635,,79.21,0.000743119,0.218749952,0.000110552,6,,,
AGAP000636,,50.59,0.000510843,0.225931373,1.14E-06,1,,,
AGAP000637,,107.87,0.000972995,0.223855872,1.77E-06,6,core4854,,
AGAP000638,,74.11,0.001790871,0.222565533,0.0003094,2,,,
AGAP000639,,6.24,0.001512156,0.206330546,0,3,,,
AGAP000640,OBP33,94.3,0.014557813,0.234456758,0.000611816,2,core4854,,
AGAP000641,OBP34,18.08,0.001209413,0.20887692,4.93E-06,3,,,
AGAP000642,OBP35,131.52,0.014204098,0.233950208,0.00022328,2,core4854,,
AGAP000643,OBP36,94.99,0.01186944,0.228285907,0.000198656,2,core4854,,
AGAP000644,OBP37,32.75,0.001727663,0.225779604,0.000149713,3,,,
AGAP000646,,7.4,0.000710649,0.208209187,1.28E-05,4,,,
AGAP000647,,1.4,2.30E-05,0.176559437,9.43E-06,10,,,
AGAP000648,,10.96,6.31E-05,0.215157298,0,1,,,
AGAP000649,,4.13,7.97E-05,0.209407918,0,1,,,
AGAP000650,,103.02,0.00065663,0.233564523,4.17E-05,8,core4854,,
AGAP000651,Actin5C,70.83,0.005014505,0.24352193,0.000178436,5,,,
AGAP000652,mRpL38,54.31,0.001015531,0.225277749,8.63E-08,1,,,
AGAP000653,,13.67,0.000146618,0.19838356,3.47E-06,4,,,
AGAP000654,RpS30,52.51,0.011551878,0.24075685,2.44E-05,5,,,
AGAP000655,RpS14-1,194.96,0.023160862,0.258585327,8.88E-05,5,core4854,core6920,core7464
AGAP000656,,4.08,7.02E-06,0.192671097,1.34E-05,1,,,
AGAP000657,,50.13,0.00081724,0.221702746,0.000132513,2,,,
AGAP000658,GPRGHP3,104.85,0.008066941,0.246325848,0.000880081,2,core4854,,
AGAP000659,,16.85,0.000120762,0.217380357,9.03E-05,4,,,
AGAP000660,,95.72,0.0015065,0.248659205,0.000383943,4,core4854,,
AGAP000662,,34.49,0.000787947,0.214468438,1.36E-05,4,,,
AGAP000663,,3.42,0.000117064,0.19621494,4.35E-05,4,,,
AGAP000666,,29.99,0.000320976,0.220114513,0,1,,,
AGAP000667,,86.02,0.001601047,0.226856593,0.000147773,6,core4854,,
AGAP000668,,6.19,0.000144805,0.197204347,5.63E-05,4,,,
AGAP000669,,152.37,0.017437522,0.251308903,0.000356913,5,core4854,core6920,core7464
AGAP000670,,16.07,9.34E-05,0.215597997,6.04E-06,1,,,
AGAP000671,,57.72,0.005551751,0.233622272,5.25E-05,4,,,
AGAP000672,,22.42,0.000937082,0.21813082,1.53E-06,5,,,
AGAP000673,,37.11,0.000373205,0.22384638,0.000159148,2,,,
AGAP000674,,49.49,0.006521995,0.230641713,2.09E-05,2,,,
AGAP000676,,6.42,1.42E-05,0.187809173,3.00E-05,2,,,
AGAP000678,,43.83,0.006774015,0.248829554,0.000634705,3,,,
AGAP000679,,19.8,0.000762323,0.211462376,7.54E-06,5,,,
AGAP000680,,78.25,0.000319969,0.224484397,6.45E-05,1,,,
AGAP000681,,46.73,0.000549086,0.225551524,4.88E-05,1,,,
AGAP000682,,17.39,0.00026779,0.217670532,9.75E-05,1,,,
AGAP000684,,4.77,8.58E-06,0.180826927,2.09E-05,4,,,
AGAP000685,,12.39,0.000317604,0.208575095,4.18E-06,2,,,
AGAP000686,,5.49,0.000177937,0.19518803,1.49E-06,2,,,
AGAP000687,,164.04,0.040026911,0.236744221,0.000131844,3,core4854,core6920,
AGAP000688,,12.33,0.000373424,0.211549505,1.46E-06,6,,,
AGAP000689,,7.78,1.64E-05,0.201540461,7.15E-05,9,,,
AGAP000692,CEC2,48.84,1.84E-05,0.196622587,8.07E-05,9,,,
AGAP000693,CEC1,24.52,0.000175934,0.21833342,0.000443021,7,,,
AGAP000694,CecB,37.74,2.90E-05,0.195190734,0.000114113,9,,,
AGAP000695,,40.8,0.006133994,0.236696481,4.25E-05,4,,,
AGAP000696,,220.81,0.050346533,0.248576676,0.000255963,3,core4854,core6920,
AGAP000697,,241.43,0.055301297,0.244000683,0.000128982,3,core4854,core6920,
AGAP000698,,19.69,0.000240475,0.234694227,0.002790259,1,,,
AGAP000699,,32.98,0.000230512,0.232249025,0.00093259,1,,,
AGAP000700,Vamp7,7.57,0.000177612,0.206296672,1.73E-05,5,,,
AGAP000702,,27.3,0.000485297,0.217463906,1.74E-05,6,,,
AGAP000703,,19.28,0.000191393,0.200574187,4.96E-05,6,,,
AGAP000704,,13.52,0.000104837,0.225688663,0.000187537,1,,,
AGAP000705,,48.52,0.001104418,0.239624832,0.000278556,1,,,
AGAP000706,,359.4,0.057510416,0.267887888,0.000271705,3,core4854,core6920,
AGAP000708,,6.06,7.31E-05,0.188460346,1.02E-06,4,,,
AGAP000711,,151.3,0.00185855,0.245924628,0.000743633,4,core4854,,
AGAP000713,,2.12,1.77E-05,0.198127934,0,4,,,
AGAP000714,IR7n,42.67,0.003143835,0.223227591,0.000105548,2,,,
AGAP000715,,0.69,5.54E-05,0.175689059,0,3,,,
AGAP000717,,2.73,5.94E-05,0.202426019,0,1,,,
AGAP000718,,2.03,1.99E-07,0.153246323,7.73E-06,9,,,
AGAP000719,Ahcy13,14.99,0.000369632,0.211650657,7.78E-06,5,,,
AGAP000720,,122.36,0.030838191,0.239797016,4.93E-06,3,core4854,,
AGAP000721,,57.48,0.005101198,0.230365313,2.19E-06,4,core4854,,
AGAP000723,,8.96,8.98E-05,0.221147503,2.84E-05,2,,,
AGAP000724,,2.03,2.74E-08,0.150318315,6.67E-06,9,,,
AGAP000725,,11.13,0.000171736,0.221874909,3.84E-06,1,,,
AGAP000726,,2,3.36E-05,0.190639043,3.31E-07,6,,,
AGAP000727,,11.06,0.000413244,0.206369151,1.27E-06,4,,,
AGAP000728,,5.03,0.000289376,0.212607853,2.06E-06,2,,,
AGAP000731,,4.78,0.000107064,0.187471308,1.91E-06,2,,,
AGAP000733,,6.73,1.25E-05,0.185629073,2.99E-05,4,,,
AGAP000734,,16.79,0.001341943,0.222427035,4.37E-05,2,,,
AGAP000735,,24.65,0.000341736,0.228907982,1.99E-05,1,,,
AGAP000736,,0.66,3.83E-06,0.17711483,0,1,,,
AGAP000737,,114.09,0.005466284,0.241736895,0.000264638,4,core4854,,
AGAP000738,,74.85,0.000635792,0.238452937,0.000147135,1,,,
AGAP000739,RpS10,205.2,0.015558526,0.248361766,0.000621373,5,core4854,core6920,core7464
AGAP000741,,12.59,5.38E-05,0.189531567,1.27E-05,6,,,
AGAP000743,,91.97,0.000606264,0.218138571,1.88E-05,6,core4854,,
AGAP000744,,38.53,0.006181057,0.22582798,1.05E-05,2,,,
AGAP000745,,33.69,0.004705754,0.224733691,3.73E-05,3,,,
AGAP000747,,33.06,0.011329757,0.232266873,1.90E-05,3,,,
AGAP000748,,17.04,0.001111465,0.221524573,2.76E-05,6,,,
AGAP000749,,21.46,0.00075101,0.206198037,5.73E-05,7,,,
AGAP000750,,12.16,3.98E-05,0.185743145,1.06E-06,7,,,
AGAP000751,,71.17,0.000422817,0.227929983,1.32E-05,8,,,
AGAP000752,,8.26,3.30E-05,0.194450928,2.61E-07,1,,,
AGAP000754,,7.56,0.000214986,0.212447274,1.54E-06,4,,,
AGAP000755,,3.47,8.09E-06,0.188346698,2.05E-07,1,,,
AGAP000756,,45,0.012720014,0.227087068,1.45E-06,3,,,
AGAP000757,,50.96,0.000296764,0.231715809,0.000346466,1,,,
AGAP000758,,3.57,8.00E-05,0.209952806,0,1,,,
AGAP000759,mRpL32,30.11,0.000334149,0.21550211,1.75E-05,1,,,
AGAP000760,,8.38,1.52E-05,0.198915225,1.52E-05,1,,,
AGAP000761,GSTT1,14.16,0.000267084,0.233611406,0.001347368,1,,,
AGAP000762,,41.29,0.000318675,0.228752531,8.42E-06,1,,,
AGAP000763,,8.04,3.54E-05,0.192971069,0.000161858,4,,,
AGAP000765,,66.97,0.007717101,0.245299885,0.000318882,4,core4854,,
AGAP000767,,78.56,0.004604373,0.238798032,9.74E-05,4,,,
AGAP000768,,46.02,0.000473011,0.204713898,7.82E-05,6,,,
AGAP000769,,10.47,0.002967869,0.218632251,4.71E-06,3,,,
AGAP000770,,7.09,0.000103147,0.216452545,0,1,,,
AGAP000771,,86.33,0.000531442,0.228315594,1.58E-05,1,,,
AGAP000773,,14.34,0.000665906,0.214245492,9.46E-05,4,,,
AGAP000774,,6.18,0.000423222,0.196939162,3.74E-07,4,,,
AGAP000776,,2.82,2.89E-05,0.204046414,8.22E-05,1,,,
AGAP000777,,131.26,0.004565054,0.252945182,0.0015922,4,core4854,,
AGAP000778,,39.1,0.00058457,0.213829641,1.47E-05,6,,,
AGAP000779,,98.58,0.007081358,0.238638405,0.001205487,2,core4854,,
AGAP000780,,85.72,0.005664484,0.235264006,8.06E-05,5,core4854,,
AGAP000781,,33.36,0.001935128,0.221576626,5.65E-05,5,,,
AGAP000782,,167.53,0.002384959,0.255534933,0.000610896,4,core4854,,
AGAP000783,,6.88,3.97E-05,0.217711681,0.000344514,1,,,
AGAP000784,,2.77,4.38E-06,0.192058166,0,1,,,
AGAP000786,,18.07,0.000652453,0.202612901,1.75E-05,13,,,
AGAP000787,,6.07,2.87E-05,0.186739208,0,6,,,
AGAP000788,,38.49,0.005296146,0.231560396,0.000149572,2,,,
AGAP000789,,58.64,0.013298425,0.218170972,3.09E-05,3,core4854,,
AGAP000790,,9.66,3.27E-05,0.21281823,0.000348133,12,,,
AGAP000791,,37.83,0.000468302,0.224087658,1.45E-05,1,,,
AGAP000792,,2.75,2.15E-05,0.205824608,2.46E-05,1,,,
AGAP000794,,79.96,0.003402291,0.23457009,0.000336913,5,,,
AGAP000795,,122.32,0.008884107,0.241223592,0.000491765,2,,,
AGAP000797,,9.71,0.000162035,0.196825083,7.84E-05,2,,,
AGAP000798,,13.15,0.000258689,0.21118825,0.000172928,4,,,
AGAP000801,,59.21,0.001728168,0.222857133,0.000140469,2,,,
AGAP000803,GLURIIa,2.74,5.18E-06,0.174272546,0,16,,,
AGAP000805,,30.63,0.000847891,0.215613445,1.76E-05,2,,,
AGAP000806,,17.17,0.000129644,0.197344813,7.95E-06,7,,,
AGAP000807,,8.27,0.00012577,0.221163674,3.32E-06,1,,,
AGAP000808,,10.46,0.000114749,0.216040049,2.91E-06,1,,,
AGAP000809,,5.58,7.02E-05,0.206037862,6.04E-07,1,,,
AGAP000810,,4.78,2.11E-05,0.194757938,9.74E-06,1,,,
AGAP000813,,22,0.000149254,0.216348062,3.88E-07,1,,,
AGAP000814,,4.16,5.28E-05,0.207537561,5.70E-06,4,,,
AGAP000815,INTB,8.18,0.000112274,0.205781043,3.96E-05,1,,,
AGAP000816,,216.03,0.035002494,0.257638328,0.000258631,3,core4854,core6920,
AGAP000818,CYP9K1,7.45,1.95E-05,0.190531971,4.65E-05,7,,,
AGAP000819,,4.79,0.00010834,0.191223712,3.95E-06,2,,,
AGAP000820,CPR125,44.05,0.007120636,0.210720779,0.00013349,3,,,
AGAP000821,,23.43,0.001255391,0.214756185,5.01E-05,13,,,
AGAP000822,,166.58,0.0013129,0.225690832,6.35E-05,6,core4854,,
AGAP000823,,2.7,4.20E-06,0.180933181,4.67E-05,1,,,
AGAP000824,,0.71,1.90E-06,0.1781837,0,12,,,
AGAP000825,,155.68,0.00736465,0.245455882,0.000114628,4,core4854,,
AGAP000826,,1.35,3.44E-05,0.20634129,0,4,,,
AGAP000829,,110.9,0.025318689,0.25584989,0.002022449,3,core4854,,
AGAP000830,CASPS7,68.97,0.001234343,0.233210496,9.91E-05,4,,,
AGAP000831,,24.97,0.000264318,0.225859324,4.82E-06,1,,,
AGAP000832,,157.67,0.008691467,0.246295326,0.00012999,5,core4854,,
AGAP000833,MIP,74.98,0.000615711,0.217619447,0,6,core4854,,
AGAP000834,,0.66,6.19E-08,0.145081228,0,9,,,
AGAP000835,,44.94,0.000216854,0.213681335,0.000121602,8,,,
AGAP000840,,23.64,0.000448449,0.21188111,1.99E-05,2,,,
AGAP000841,,0.7,2.21E-07,0.159881301,0,4,,,
AGAP000842,,73.98,0.000518275,0.230237234,0.000171712,1,,,
AGAP000843,,2.75,4.87E-06,0.186985576,7.32E-06,1,,,
AGAP000844,,43.33,0.000387496,0.203244319,6.83E-07,6,,,
AGAP000847,,4.14,0.000714385,0.203494666,4.17E-07,3,,,
AGAP000848,,206.21,0.002622011,0.237564411,0.000699059,6,core4854,,
AGAP000849,,56.72,0.00894529,0.240872435,0.00038583,5,,,
AGAP000850,Syx16,9.62,7.10E-05,0.221271254,5.02E-05,1,,,
AGAP000851,,175.86,0.018045625,0.256268334,0.000106225,5,core4854,core6920,core7464
AGAP000852,,98.75,0.007530821,0.23257576,0.000152061,5,core4854,,
AGAP000853,,15.23,0.000140957,0.199894491,6.36E-06,6,,,
AGAP000854,,189.79,0.001915593,0.235494226,0.00057165,6,core4854,,
AGAP000855,,30.84,0.000494976,0.226578445,3.20E-05,1,,,
AGAP000856,,18.67,5.18E-05,0.211792224,5.09E-05,1,,,
AGAP000857,mRpL3,98.32,0.001082088,0.231958728,0.000162865,1,,,
AGAP000858,,121.07,0.001441634,0.220992881,3.08E-05,6,core4854,,
AGAP000859,,102.62,0.000988698,0.219156391,1.25E-05,6,core4854,,
AGAP000862,,136,0.007923365,0.249238278,7.72E-05,5,core4854,,
AGAP000863,,100.07,0.016519657,0.238974783,4.47E-05,3,core4854,,
AGAP000864,,0.71,1.93E-05,0.184234725,0,4,,,
AGAP000865,,11.69,0.00014032,0.205403361,2.93E-05,4,,,
AGAP000869,,65.18,0.009335907,0.233358172,0.000120623,3,,,
AGAP000870,,7.56,5.35E-05,0.188200278,2.91E-05,6,,,
AGAP000871,,2.1,0.000760375,0.204504343,0.000169592,3,,,
AGAP000874,,12.54,0.000130977,0.205057558,5.08E-06,2,,,
AGAP000876,,11.74,0.000950911,0.201746703,4.88E-06,3,,,
AGAP000877,CYP4G17,8.61,2.58E-06,0.177755866,0.000170635,9,,,
AGAP000878,,4.88,0.000186997,0.200630189,1.82E-05,2,,,
AGAP000879,,1.39,2.23E-07,0.148731867,0,9,,,
AGAP000880,,24,0.002577116,0.236334565,7.19E-05,5,,,
AGAP000881,,3.46,1.51E-05,0.186963917,1.35E-05,1,,,
AGAP000882,,25.99,0.000316066,0.230851262,4.22E-05,1,,,
AGAP000883,,2.72,6.25E-05,0.193545614,7.62E-07,5,,,
AGAP000884,,2,2.09E-06,0.179542613,1.01E-07,1,,,
AGAP000885,,3.49,6.56E-06,0.182876019,8.28E-06,14,,,
AGAP000886,,150.06,0.00277925,0.247057433,0.000256148,1,core4854,,
AGAP000887,,11.97,0.000101269,0.216210401,6.14E-05,1,,,
AGAP000888,GSTT2,59.89,0.000529691,0.231827263,0.000189025,1,,,
AGAP000889,,5.41,0.000117343,0.20264491,0,4,,,
AGAP000890,mRpS29,17.82,0.000285291,0.219835697,5.75E-08,1,,,
AGAP000891,,9.93,0.000130381,0.216590577,7.70E-05,1,,,
AGAP000892,,21.81,0.000323593,0.184770531,1.27E-05,13,,,
AGAP000893,,68.22,0.007400117,0.229913741,0.000104176,3,,,
AGAP000894,,24.92,0.000955613,0.224546165,9.22E-05,4,,,
AGAP000896,,59.27,0.000634793,0.229112486,1.72E-05,1,,,
AGAP000897,,54.12,0.000875226,0.238769637,0.000361058,1,,,
AGAP000898,,55.7,0.002832677,0.236619667,0.000264567,4,,,
AGAP000899,,2.09,1.94E-06,0.180381187,4.89E-07,14,,,
AGAP000900,,16.52,0.000496921,0.21886072,9.46E-05,4,,,
AGAP000901,,10.7,0.000538554,0.205352318,1.03E-05,5,,,
AGAP000903,,18.96,0.000454924,0.213660704,1.39E-05,2,,,
AGAP000908,,106.66,0.000874597,0.229235533,6.62E-06,1,core4854,,
AGAP000909,,1.36,2.34E-06,0.174116222,0,8,,,
AGAP000911,,33.49,0.000317915,0.223802731,3.92E-05,1,,,
AGAP000912,,0.69,8.72E-08,0.14901573,0,2,,,
AGAP000913,,8.47,0.002787757,0.221838577,2.09E-05,3,,,
AGAP000915,,40.68,0.005829909,0.226673494,6.58E-06,3,,,
AGAP000916,,160.76,0.039691781,0.242276007,4.70E-05,3,core4854,core6920,
AGAP000917,,3.43,0.00015368,0.186881354,1.29E-07,3,,,
AGAP000918,,50.75,0.00857744,0.226232122,1.25E-05,3,,,
AGAP000919,,30.56,0.000846332,0.213665237,0.000540432,2,,,
AGAP000920,,0.7,3.77E-06,0.163690304,0,2,,,
AGAP000922,,33.46,0.001189609,0.212350877,3.13E-05,2,,,
AGAP000923,,43.09,0.000386362,0.226900415,6.62E-07,1,,,
AGAP000924,,162.94,0.002088646,0.242169757,0.001435442,4,core4854,,
AGAP000926,,1.32,3.95E-05,0.195462933,0,4,,,
AGAP000927,,9.67,0.00034707,0.210041625,1.95E-06,5,,,
AGAP000928,Pex10,10.67,0.000202169,0.219708192,1.09E-05,1,,,
AGAP000929,,13.28,0.000190974,0.210529371,2.75E-06,6,,,
AGAP000930,,0.69,7.25E-07,0.167220495,0,16,,,
AGAP000931,,27.43,0.000767333,0.224906908,8.79E-05,1,,,
AGAP000932,,159.21,0.006402586,0.251494047,0.000455264,4,core4854,,
AGAP000933,,9.72,4.37E-05,0.215114119,5.49E-05,1,,,
AGAP000934,,7.74,9.33E-05,0.212314676,0,1,,,
AGAP000935,,7.93,9.13E-05,0.205334601,6.94E-05,5,,,
AGAP000938,,19.32,0.000246731,0.20821251,1.88E-05,6,,,
AGAP000939,,23.04,9.60E-05,0.208479086,4.70E-06,8,,,
AGAP000940,CTL7,73.03,0.002962999,0.226719914,0.000227505,2,,,
AGAP000941,,61.42,0.017124881,0.229547222,0.000158683,3,core4854,,
AGAP000942,,15.36,0.000310025,0.228199361,3.67E-05,1,,,
AGAP000943,,21.48,0.006395695,0.226658839,1.59E-05,3,,,
AGAP000944,,23.61,0.000127296,0.227725948,0.000425864,2,,,
AGAP000945,,14.27,0.000852652,0.232983714,0.000552312,2,,,
AGAP000946,,8.16,0.000641921,0.194341253,2.44E-07,10,,,
AGAP000947,GSTU1,5.34,0.000549782,0.199907961,0,5,,,
AGAP000948,,6.91,1.37E-05,0.19269668,3.88E-07,1,,,
AGAP000949,,121.83,0.002173717,0.238248094,5.77E-05,1,core4854,,
AGAP000950,mRpL9,30.69,0.000610834,0.224402937,3.71E-05,1,,,
AGAP000952,RpL37,144.23,0.01504674,0.256317867,2.80E-05,5,core4854,core6920,core7464
AGAP000953,RpL10-1,136.9,0.012574724,0.253125922,0.001106658,5,core4854,core6920,core7464
AGAP000954,,36.62,0.009601707,0.238145429,1.07E-05,3,,,
AGAP000955,,17.69,0.000525383,0.213887938,5.41E-06,6,,,
AGAP000957,,37.65,0.000513169,0.214337162,2.20E-05,2,,,
AGAP000960,,12.39,7.99E-05,0.22034333,6.84E-05,1,,,
AGAP000961,,4.25,0.000191975,0.203891018,1.28E-05,4,,,
AGAP000962,alpha7,10.29,0.000390557,0.211080047,2.35E-06,2,,,
AGAP000963,,3.93,9.65E-05,0.196436548,2.30E-07,2,,,
AGAP000964,,58.31,0.001793451,0.221113913,9.98E-05,7,,,
AGAP000965,,94.16,0.017205004,0.239832543,0.000149535,3,core4854,,
AGAP000966,beta1,119.2,0.004167786,0.233972924,0.000767414,6,core4854,,
AGAP000967,,50.18,0.000627788,0.226575172,1.99E-05,1,,,
AGAP000968,,2.79,3.55E-05,0.176084686,0,13,,,
AGAP000969,,64.89,0.017033185,0.237930145,7.55E-05,3,core4854,,
